syriacaUri,viafIdString,gedshUri
http://syriaca.org/person/2806,8181483|266919972|76481147|348145857919823020651|355145856884222920398,
http://syriaca.org/person/2807,,
http://syriaca.org/person/2808,,
http://syriaca.org/person/2809,,
http://syriaca.org/person/281,,https://gedsh.bethmardutho.org/Grigorios-Yawseph
http://syriaca.org/person/2810,,
http://syriaca.org/person/2811,,
http://syriaca.org/person/2812,,
http://syriaca.org/person/2813,,
http://syriaca.org/person/2814,,
http://syriaca.org/person/2815,,
http://syriaca.org/person/2816,24714373|261263652|202419124|240972534|261263652|202893778,
http://syriaca.org/person/2817,,
http://syriaca.org/person/2818,286554322|41984865|311492790|297706686,
http://syriaca.org/person/2819,,
http://syriaca.org/person/2820,121057009|263867959|755145857120822922542,
http://syriaca.org/person/2821,,
http://syriaca.org/person/2822,,
http://syriaca.org/person/283,,
http://syriaca.org/person/284,,
http://syriaca.org/person/285,,https://gedsh.bethmardutho.org/Nimatullah-Ignatius
http://syriaca.org/person/286,,
http://syriaca.org/person/287,,
http://syriaca.org/person/288,,
http://syriaca.org/person/289,,https://gedsh.bethmardutho.org/Ishoq-Azar
http://syriaca.org/person/29,,
http://syriaca.org/person/290,,
http://syriaca.org/person/291,,https://gedsh.bethmardutho.org/Shemun-II-Basileios
http://syriaca.org/person/292,,
http://syriaca.org/person/293,,
http://syriaca.org/person/294,,
http://syriaca.org/person/295,,
http://syriaca.org/person/296,,
http://syriaca.org/person/297,,
http://syriaca.org/person/298,,
http://syriaca.org/person/299,,
http://syriaca.org/person/3,9945909,https://gedsh.bethmardutho.org/Bardaisan
http://syriaca.org/person/30,,
http://syriaca.org/person/300,,
http://syriaca.org/person/301,,
http://syriaca.org/person/302,,
http://syriaca.org/person/303,,https://gedsh.bethmardutho.org/Konat-Matta
http://syriaca.org/person/3032,,
http://syriaca.org/person/3033,,
http://syriaca.org/person/3034,,
http://syriaca.org/person/3035,,
http://syriaca.org/person/3036,,
http://syriaca.org/person/3037,,
http://syriaca.org/person/3038,,
http://syriaca.org/person/3039,,
http://syriaca.org/person/304,16481545,https://gedsh.bethmardutho.org/Faiq-Naum
http://syriaca.org/person/3040,,
http://syriaca.org/person/3041,,
http://syriaca.org/person/3042,,
http://syriaca.org/person/3043,,
http://syriaca.org/person/3044,,
http://syriaca.org/person/3045,,
http://syriaca.org/person/3046,,
http://syriaca.org/person/3047,,
http://syriaca.org/person/3048,,
http://syriaca.org/person/3049,,
http://syriaca.org/person/305,,https://gedsh.bethmardutho.org/Saka-Yaqub
http://syriaca.org/person/3050,,
http://syriaca.org/person/3051,,
http://syriaca.org/person/3052,,
http://syriaca.org/person/3053,,
http://syriaca.org/person/3054,,
http://syriaca.org/person/3055,,
http://syriaca.org/person/3056,,
http://syriaca.org/person/3057,,
http://syriaca.org/person/3058,,
http://syriaca.org/person/3059,,
http://syriaca.org/person/306,,https://gedsh.bethmardutho.org/Aba-I
http://syriaca.org/person/3060,,
http://syriaca.org/person/3061,,
http://syriaca.org/person/3062,,
http://syriaca.org/person/3063,,
http://syriaca.org/person/3064,,
http://syriaca.org/person/3065,,
http://syriaca.org/person/3066,,
http://syriaca.org/person/3067,,
http://syriaca.org/person/3068,,
http://syriaca.org/person/3069,,
http://syriaca.org/person/307,,https://gedsh.bethmardutho.org/Aba-II-of-Kashkar
http://syriaca.org/person/3070,,
http://syriaca.org/person/3071,,
http://syriaca.org/person/3072,,
http://syriaca.org/person/3073,,
http://syriaca.org/person/3074,,
http://syriaca.org/person/3075,,
http://syriaca.org/person/3076,,
http://syriaca.org/person/3077,,
http://syriaca.org/person/3078,,
http://syriaca.org/person/3079,,
http://syriaca.org/person/308,,https://gedsh.bethmardutho.org/Aba
http://syriaca.org/person/3080,,
http://syriaca.org/person/3081,,
http://syriaca.org/person/3082,,
http://syriaca.org/person/3083,,
http://syriaca.org/person/3084,,
http://syriaca.org/person/3085,,
http://syriaca.org/person/3086,,
http://syriaca.org/person/3087,,
http://syriaca.org/person/3088,,
http://syriaca.org/person/3089,,
http://syriaca.org/person/309,233198670|233198670,https://gedsh.bethmardutho.org/Abdisho-bar-Bahriz
http://syriaca.org/person/3090,,
http://syriaca.org/person/3091,,
http://syriaca.org/person/3092,,
http://syriaca.org/person/3093,,
http://syriaca.org/person/3094,,
http://syriaca.org/person/3095,,
http://syriaca.org/person/3096,,
http://syriaca.org/person/3097,,
http://syriaca.org/person/3098,,
http://syriaca.org/person/3099,,
http://syriaca.org/person/31,,
http://syriaca.org/person/310,5985460|190685552|187742991,https://gedsh.bethmardutho.org/Abdisho-bar-Brikha
http://syriaca.org/person/3100,,
http://syriaca.org/person/3101,,
http://syriaca.org/person/3102,,
http://syriaca.org/person/3103,,
http://syriaca.org/person/3104,,
http://syriaca.org/person/3105,,
http://syriaca.org/person/3106,,
http://syriaca.org/person/3107,,
http://syriaca.org/person/3108,,
http://syriaca.org/person/3109,,
http://syriaca.org/person/311,,https://gedsh.bethmardutho.org/Abdisho-of-Gazarta
http://syriaca.org/person/3110,,
http://syriaca.org/person/3111,,
http://syriaca.org/person/3112,,
http://syriaca.org/person/3113,,
http://syriaca.org/person/3114,,
http://syriaca.org/person/3115,,
http://syriaca.org/person/3116,,
http://syriaca.org/person/3117,,
http://syriaca.org/person/3118,,
http://syriaca.org/person/3119,,
http://syriaca.org/person/312,,https://gedsh.bethmardutho.org/Abdullah-I-bar-Stephanos
http://syriaca.org/person/3120,,
http://syriaca.org/person/3121,,
http://syriaca.org/person/3122,,
http://syriaca.org/person/3123,,
http://syriaca.org/person/3124,,
http://syriaca.org/person/3125,,
http://syriaca.org/person/3126,,
http://syriaca.org/person/3127,,
http://syriaca.org/person/3128,,
http://syriaca.org/person/3129,,
http://syriaca.org/person/313,,https://gedsh.bethmardutho.org/Abdullah-II-Sattuf
http://syriaca.org/person/3130,,
http://syriaca.org/person/3131,,
http://syriaca.org/person/3132,,
http://syriaca.org/person/3133,,
http://syriaca.org/person/3134,,
http://syriaca.org/person/3135,,
http://syriaca.org/person/3136,,
http://syriaca.org/person/3137,22101352,
http://syriaca.org/person/314,,https://gedsh.bethmardutho.org/Abdulmasih-II
http://syriaca.org/person/315,,https://gedsh.bethmardutho.org/Abgar-the-Hagiographer
http://syriaca.org/person/317,,https://gedsh.bethmardutho.org/Abraham-bar-Dashandad
http://syriaca.org/person/318,122046692|209993688|121956601|71493461|24122837,https://gedsh.bethmardutho.org/Abraham-bar-Lipeh
http://syriaca.org/person/319,,https://gedsh.bethmardutho.org/Abraham-of-Beth-Rabban
http://syriaca.org/person/32,,
http://syriaca.org/person/320,148289339|89776928|258211827,https://gedsh.bethmardutho.org/Abraham-of-Kashkar
http://syriaca.org/person/321,100655283,https://gedsh.bethmardutho.org/Abraham-of-Nathpar
http://syriaca.org/person/322,101761945|241812892|212843915|188207547|140170721|100165551|100165546|97148404|96371953,https://gedsh.bethmardutho.org/Aesop
http://syriaca.org/person/323,140711966|231283214|88966698|63528699,https://gedsh.bethmardutho.org/Ahiqar
http://syriaca.org/person/324,,https://gedsh.bethmardutho.org/Ahob-Qatraya
http://syriaca.org/person/325,268516463|45521124,https://gedsh.bethmardutho.org/Ahudemmeh
http://syriaca.org/person/326,,https://gedsh.bethmardutho.org/Aitalaha
http://syriaca.org/person/327,,https://gedsh.bethmardutho.org/Albonesi-Teseo-Ambrogio-degli
http://syriaca.org/person/3272,,
http://syriaca.org/person/3273,,
http://syriaca.org/person/33,70782576|98494363,https://gedsh.bethmardutho.org/Ishaq-of-Antioch
http://syriaca.org/person/332,,https://gedsh.bethmardutho.org/Amira-Jirjis
http://syriaca.org/person/338,,https://gedsh.bethmardutho.org/Aqaq
http://syriaca.org/person/34,,https://gedsh.bethmardutho.org/Ishaq-of-Edessa
http://syriaca.org/person/341,87806962|167005488|89598383|88234607|67259030|193134223|208756856|210439390,https://gedsh.bethmardutho.org/Aristides-of-Athens
http://syriaca.org/person/342,7524651,https://gedsh.bethmardutho.org/Aristotle
http://syriaca.org/person/343,205465851|116977104|88943759|57032201|2650903|199049953,https://gedsh.bethmardutho.org/Armalah-Ishaq
http://syriaca.org/person/346,,https://gedsh.bethmardutho.org/Asad-Gabriel
http://syriaca.org/person/347,,https://gedsh.bethmardutho.org/Assemani-Elia
http://syriaca.org/person/348,233489446|238986568|207711688|209568597,https://gedsh.bethmardutho.org/Assemani-Joseph-Aloysius
http://syriaca.org/person/349,9927564|238028405|216968498,https://gedsh.bethmardutho.org/Assemani-Josephus-Simonius
http://syriaca.org/person/35,,https://gedsh.bethmardutho.org/Polykarpos
http://syriaca.org/person/350,39731448|90100749|122337155|39731448,https://gedsh.bethmardutho.org/Assemani-Stephanus-Evodius
http://syriaca.org/person/3501,,
http://syriaca.org/person/3502,,
http://syriaca.org/person/3505,,
http://syriaca.org/person/3506,,
http://syriaca.org/person/3507,,
http://syriaca.org/person/3508,,
http://syriaca.org/person/3509,,
http://syriaca.org/person/351,97634705,https://gedsh.bethmardutho.org/Assfalg-Julius
http://syriaca.org/person/3510,,
http://syriaca.org/person/3511,,
http://syriaca.org/person/3512,,
http://syriaca.org/person/3513,,
http://syriaca.org/person/3514,,
http://syriaca.org/person/3515,,
http://syriaca.org/person/3517,,
http://syriaca.org/person/3518,,
http://syriaca.org/person/3519,,
http://syriaca.org/person/3520,,
http://syriaca.org/person/3524,,
http://syriaca.org/person/3525,,
http://syriaca.org/person/3526,,
http://syriaca.org/person/3527,,
http://syriaca.org/person/353,,https://gedsh.bethmardutho.org/Athanasios-Aslan
http://syriaca.org/person/3531,,
http://syriaca.org/person/3532,,
http://syriaca.org/person/3533,,
http://syriaca.org/person/3535,,
http://syriaca.org/person/3536,,
http://syriaca.org/person/3538,,
http://syriaca.org/person/3539,,
http://syriaca.org/person/354,105155222|101363898|90113505|230181193|192470376|105155233|89790373|90152004,https://gedsh.bethmardutho.org/Athanasius-of-Alexandria
http://syriaca.org/person/3540,,
http://syriaca.org/person/3541,,
http://syriaca.org/person/3542,,
http://syriaca.org/person/3543,,
http://syriaca.org/person/3544,,
http://syriaca.org/person/3545,,
http://syriaca.org/person/3546,,
http://syriaca.org/person/3547,,
http://syriaca.org/person/3548,,
http://syriaca.org/person/3549,,
http://syriaca.org/person/355,88464766|98480195|236268468,https://gedsh.bethmardutho.org/Audo-Toma
http://syriaca.org/person/3550,,
http://syriaca.org/person/3551,,
http://syriaca.org/person/3552,,
http://syriaca.org/person/3554,,
http://syriaca.org/person/3556,,
http://syriaca.org/person/3557,,
http://syriaca.org/person/3558,,
http://syriaca.org/person/3559,,
http://syriaca.org/person/356,,https://gedsh.bethmardutho.org/Awgen-Mar
http://syriaca.org/person/3560,,
http://syriaca.org/person/3561,,
http://syriaca.org/person/3562,,
http://syriaca.org/person/3563,,
http://syriaca.org/person/3564,,
http://syriaca.org/person/3565,,
http://syriaca.org/person/3566,,
http://syriaca.org/person/3567,,
http://syriaca.org/person/3568,,
http://syriaca.org/person/3569,,
http://syriaca.org/person/357,,https://gedsh.bethmardutho.org/Aydin-Numan
http://syriaca.org/person/3570,,
http://syriaca.org/person/3571,,
http://syriaca.org/person/3573,,
http://syriaca.org/person/3574,,
http://syriaca.org/person/3576,,
http://syriaca.org/person/3577,,
http://syriaca.org/person/3578,,
http://syriaca.org/person/3579,,
http://syriaca.org/person/358,14481082,https://gedsh.bethmardutho.org/Ayyub-Barsoum
http://syriaca.org/person/3581,,
http://syriaca.org/person/3582,,
http://syriaca.org/person/3583,,
http://syriaca.org/person/3585,,
http://syriaca.org/person/3587,,
http://syriaca.org/person/3588,,
http://syriaca.org/person/3589,,
http://syriaca.org/person/359,16192074|244039429|195937789|76706750|69321841,https://gedsh.bethmardutho.org/Babai-the-Great
http://syriaca.org/person/3590,,
http://syriaca.org/person/3591,,
http://syriaca.org/person/3593,,
http://syriaca.org/person/3594,,
http://syriaca.org/person/3595,,
http://syriaca.org/person/36,,https://gedsh.bethmardutho.org/Stephanos-bar-Sudayli
http://syriaca.org/person/360,,https://gedsh.bethmardutho.org/Babai-of-Nisibis
http://syriaca.org/person/3601,,
http://syriaca.org/person/3602,,
http://syriaca.org/person/3603,,
http://syriaca.org/person/3604,,
http://syriaca.org/person/3605,,
http://syriaca.org/person/3606,,
http://syriaca.org/person/3607,,
http://syriaca.org/person/3608,,
http://syriaca.org/person/3609,,
http://syriaca.org/person/3610,,
http://syriaca.org/person/3611,,
http://syriaca.org/person/3612,,
http://syriaca.org/person/3613,,
http://syriaca.org/person/3614,,
http://syriaca.org/person/3615,,
,,
http://syriaca.org/person/3617,,
http://syriaca.org/person/3618,,
http://syriaca.org/person/3619,,
http://syriaca.org/person/3620,,
http://syriaca.org/person/3621,,
http://syriaca.org/person/3622,,
http://syriaca.org/person/3623,,
http://syriaca.org/person/3624,,
http://syriaca.org/person/3625,,
http://syriaca.org/person/3626,,
http://syriaca.org/person/3627,,
http://syriaca.org/person/3628,,
http://syriaca.org/person/3629,,
http://syriaca.org/person/3630,,
http://syriaca.org/person/3631,,
http://syriaca.org/person/3632,,
http://syriaca.org/person/3633,,
http://syriaca.org/person/3634,,
http://syriaca.org/person/3635,,
http://syriaca.org/person/3636,,
http://syriaca.org/person/3637,,
http://syriaca.org/person/3638,,
http://syriaca.org/person/3639,,
http://syriaca.org/person/364,88939764,https://gedsh.bethmardutho.org/Bar-Ali-Isho
http://syriaca.org/person/3640,,
http://syriaca.org/person/3641,,
http://syriaca.org/person/3642,,
http://syriaca.org/person/3643,,
http://syriaca.org/person/3644,,
http://syriaca.org/person/3645,,
http://syriaca.org/person/3646,,
http://syriaca.org/person/3647,,
http://syriaca.org/person/3648,,
http://syriaca.org/person/3649,,
http://syriaca.org/person/365,162798051|244010911|212325043|211316479|191120774|22240128|7775614,https://gedsh.bethmardutho.org/Bar-Bahlul-Hasan
http://syriaca.org/person/3651,,
http://syriaca.org/person/3652,,
http://syriaca.org/person/3653,,
http://syriaca.org/person/3654,,
http://syriaca.org/person/3655,,
http://syriaca.org/person/3656,,
http://syriaca.org/person/3657,,
http://syriaca.org/person/3658,,
http://syriaca.org/person/3659,,
http://syriaca.org/person/366,,https://gedsh.bethmardutho.org/Bar-Edta-Rabban
http://syriaca.org/person/3660,,
http://syriaca.org/person/3661,,
http://syriaca.org/person/3662,,
http://syriaca.org/person/3663,,
http://syriaca.org/person/3664,,
http://syriaca.org/person/3665,,
http://syriaca.org/person/3667,,
http://syriaca.org/person/3668,,
http://syriaca.org/person/3669,,
http://syriaca.org/person/367,97650165|160851881|198671220|213923084|237662328,https://gedsh.bethmardutho.org/Barhadbshabba-Arbaya
http://syriaca.org/person/3670,,
http://syriaca.org/person/3671,,
http://syriaca.org/person/3672,,
http://syriaca.org/person/3673,,
http://syriaca.org/person/3674,,
http://syriaca.org/person/3675,,
http://syriaca.org/person/3676,,
http://syriaca.org/person/3677,,
http://syriaca.org/person/3678,,
http://syriaca.org/person/3679,,
http://syriaca.org/person/3680,,
http://syriaca.org/person/3681,,
http://syriaca.org/person/3682,,
http://syriaca.org/person/3683,,
http://syriaca.org/person/3684,,
http://syriaca.org/person/3685,,
http://syriaca.org/person/3686,,
http://syriaca.org/person/3687,,
http://syriaca.org/person/3688,,
http://syriaca.org/person/3689,,
http://syriaca.org/person/369,,https://gedsh.bethmardutho.org/Barsawma-of-Nisibis
http://syriaca.org/person/3690,,
http://syriaca.org/person/3691,,
http://syriaca.org/person/3692,,
http://syriaca.org/person/3693,,
http://syriaca.org/person/3694,,
http://syriaca.org/person/3695,,
http://syriaca.org/person/3696,,
http://syriaca.org/person/3697,,
http://syriaca.org/person/3698,,
http://syriaca.org/person/3699,,
http://syriaca.org/person/37,,https://gedsh.bethmardutho.org/Shemun-Quqoyo
http://syriaca.org/person/370,89599412|71784348,https://gedsh.bethmardutho.org/Barsawmo
http://syriaca.org/person/3700,,
http://syriaca.org/person/3701,,
http://syriaca.org/person/3702,,
http://syriaca.org/person/3703,,
http://syriaca.org/person/3704,,
http://syriaca.org/person/3705,,
http://syriaca.org/person/3706,,
http://syriaca.org/person/372,4908928|25324613|161037454|25324613|232449288|222014627|211583469|201808673|194422959|192705509|188224811|88652375|39632257|31706450|62290708|88652628,https://gedsh.bethmardutho.org/Barsoum-Ignatius-Afram
http://syriaca.org/person/373,80371828|22431604,https://gedsh.bethmardutho.org/Barsoum-Murad-Saliba
http://syriaca.org/person/375,,https://gedsh.bethmardutho.org/Baselios-Gewargis
http://syriaca.org/person/376,88967224|248610763|243071252|194511919|97654231|90140960|219045732|171794355|216792226|204528147|211655706,https://gedsh.bethmardutho.org/Basil-of-Caesarea
http://syriaca.org/person/377,59164719|40357311,https://gedsh.bethmardutho.org/Baumstark-Anton
http://syriaca.org/person/378,115428763,https://gedsh.bethmardutho.org/Beck-Edmund
http://syriaca.org/person/379,34592282|191006039,https://gedsh.bethmardutho.org/Bedjan-Paul
http://syriaca.org/person/382,,https://gedsh.bethmardutho.org/Bello-Estipan
http://syriaca.org/person/39,49367734,https://gedsh.bethmardutho.org/John-Rufus
http://syriaca.org/person/390,44328973|239304864|97675565,https://gedsh.bethmardutho.org/Beulay-Robert
http://syriaca.org/person/395,,https://gedsh.bethmardutho.org/Bidary-Pawlos
http://syriaca.org/person/396,39508595|236301723|208091649,https://gedsh.bethmardutho.org/Bidawid-Raphael-I
http://syriaca.org/person/40,79425254,https://gedsh.bethmardutho.org/Yeshu-the-Stylite
http://syriaca.org/person/400,57152703|100905840,https://gedsh.bethmardutho.org/Braun-Oskar
http://syriaca.org/person/402,74008610|200665885|13061355|209787040|247983712,https://gedsh.bethmardutho.org/Brockelmann-Carl
http://syriaca.org/person/403,51723791|194435156|207421676,https://gedsh.bethmardutho.org/Brooks-Ernest-Walter
http://syriaca.org/person/404,73893806|249117997|233787960|200532024|194694053|88705603|212638345|205646518,https://gedsh.bethmardutho.org/Budge-Sir-Ernest-Alfred-Wallis
http://syriaca.org/person/405,64145489|215151002|213473284|207229741|199662749|189266225|216905991,https://gedsh.bethmardutho.org/Burkitt-Francis-Crawford
http://syriaca.org/person/406,122136573|248586593|228273396|4919510,https://gedsh.bethmardutho.org/Cardahi-Gabriel
http://syriaca.org/person/410,4923544|195514069|200527420|213724634,https://gedsh.bethmardutho.org/Ceriani-Antonio-Maria
http://syriaca.org/person/411,44399630|44676775|25625001|218048735|206537993|242386363|189045871,https://gedsh.bethmardutho.org/Chabot-Jean-Baptiste
http://syriaca.org/person/42,51661489|74895977,https://gedsh.bethmardutho.org/Yaqub-of-Serugh
http://syriaca.org/person/422,230908228,https://gedsh.bethmardutho.org/Cicek-Julius-Yeshu
http://syriaca.org/person/423,,
http://syriaca.org/person/427,54236481|97000619,https://gedsh.bethmardutho.org/Costaz-Louis
http://syriaca.org/person/429,76440932|208365724,https://gedsh.bethmardutho.org/Cureton-William
http://syriaca.org/person/43,,
http://syriaca.org/person/430,89656970|231938198|192092729|190218431,https://gedsh.bethmardutho.org/Cyril-of-Alexandria
http://syriaca.org/person/431,2437490|246762182|245716237|243801058|206266241|161840631|5745267,https://gedsh.bethmardutho.org/Cyril-of-Jerusalem
http://syriaca.org/person/432,,https://gedsh.bethmardutho.org/Dabbus-Antoine
http://syriaca.org/person/433,,https://gedsh.bethmardutho.org/Dadisho-I
http://syriaca.org/person/434,121879092|88707608,https://gedsh.bethmardutho.org/Dadisho-Qatraya
http://syriaca.org/person/436,,https://gedsh.bethmardutho.org/Damyanos-of-Alqosh
http://syriaca.org/person/437,,https://gedsh.bethmardutho.org/Danhash-George
http://syriaca.org/person/438,,https://gedsh.bethmardutho.org/Daniel-bar-Maryam
http://syriaca.org/person/439,,https://gedsh.bethmardutho.org/Daniel-bar-Tubanitha
http://syriaca.org/person/44,54187001|218739175|59485487|88004180,https://gedsh.bethmardutho.org/Philoxenos-of-Mabbug
http://syriaca.org/person/440,,https://gedsh.bethmardutho.org/Daoud-Francis
http://syriaca.org/person/441,70225956|291339961,https://gedsh.bethmardutho.org/Darmo-Toma
http://syriaca.org/person/442,404024|77775599|89623620,https://gedsh.bethmardutho.org/David-Clemens-Joseph
http://syriaca.org/person/443,107536744|2457745,https://gedsh.bethmardutho.org/De-Rossi-Azariah-Buonaiuto
http://syriaca.org/person/444,,
http://syriaca.org/person/448,90048443,https://gedsh.bethmardutho.org/al-Dibs-Yusuf
http://syriaca.org/person/45,,
http://syriaca.org/person/450,,https://gedsh.bethmardutho.org/Dinno-Nimatullah
http://syriaca.org/person/451,39358689|288735225|811384,https://gedsh.bethmardutho.org/Diodore-of-Tarsus
http://syriaca.org/person/452,,https://gedsh.bethmardutho.org/Dionysius-the-Areopagite-Pseudo-
http://syriaca.org/person/453,46731829|217512442|209582787|199667197|194700208|102324315|41977022,https://gedsh.bethmardutho.org/Dionysius-Thrax
http://syriaca.org/person/454,24505795|250993460|171161768|81632631,https://gedsh.bethmardutho.org/Dolabani-Philoxenos-Yuhanon
http://syriaca.org/person/456,27166320|243283508|103641955,https://gedsh.bethmardutho.org/Draguet-Rene
http://syriaca.org/person/457,9855322|201825905|203391564|193176146|189286498|97781715,https://gedsh.bethmardutho.org/Drijvers-Hendrik-Han-Jan-Willem
http://syriaca.org/person/459,32098048|20427312,https://gedsh.bethmardutho.org/Duval-Paul-Rubens
http://syriaca.org/person/46,,
http://syriaca.org/person/460,54237670,https://gedsh.bethmardutho.org/al-Duwayhi-Istifan
http://syriaca.org/person/465,51218134|200304954|190551878|88911728,https://gedsh.bethmardutho.org/Eli-of-Qartmin
http://syriaca.org/person/466,,https://gedsh.bethmardutho.org/Elias-Ghattas-Danho-Maqdisi
http://syriaca.org/person/467,,https://gedsh.bethmardutho.org/Elisha-bar-Quzbaye
http://syriaca.org/person/468,49040644,https://gedsh.bethmardutho.org/Eliya-I-of-Tirhan
http://syriaca.org/person/469,,https://gedsh.bethmardutho.org/Eliya-III-Shakir
http://syriaca.org/person/47,,https://gedsh.bethmardutho.org/Pawlos-of-Kallinikos
http://syriaca.org/person/471,79380575|64737812|97794423|204270954,https://gedsh.bethmardutho.org/Eliya-of-al-Anbar
http://syriaca.org/person/472,23861580|236386578|89556277|54538010|207625622|204124730,https://gedsh.bethmardutho.org/Eliya-of-Nisibis
http://syriaca.org/person/473,,https://gedsh.bethmardutho.org/Emmanuel-bar-Shahhare
http://syriaca.org/person/474,298420993|51053179,https://gedsh.bethmardutho.org/Enanisho
http://syriaca.org/person/477,13651211|88910512|241745185|234187360|201812013|188049327,https://gedsh.bethmardutho.org/Epiphanius-of-Salamis
http://syriaca.org/person/479,,
http://syriaca.org/person/48,,
http://syriaca.org/person/480,4929593|50988089|246710179|216886098|207877538|192502340|97107563|88876431|2857919|204551666,https://gedsh.bethmardutho.org/Eusebius-of-Caesarea
http://syriaca.org/person/481,267227527|209789673|214064739,https://gedsh.bethmardutho.org/Eusebius-of-Emesa
http://syriaca.org/person/482,,https://gedsh.bethmardutho.org/Eutyches
http://syriaca.org/person/483,58103843|194620468,https://gedsh.bethmardutho.org/Evagrius-of-Pontus
http://syriaca.org/person/487,,https://gedsh.bethmardutho.org/Fathallah-Elias
http://syriaca.org/person/488,110750364|73893063|192498058,https://gedsh.bethmardutho.org/Fiey-Jean-Maurice
http://syriaca.org/person/489,46461868|208377803,https://gedsh.bethmardutho.org/Furlani-Giuseppe
http://syriaca.org/person/49,103637653|313570665,https://gedsh.bethmardutho.org/Sergios-of-Reshayna
http://syriaca.org/person/490,80447044|211867660|22006887,https://gedsh.bethmardutho.org/Gabriel-Fawlos
http://syriaca.org/person/492,,https://gedsh.bethmardutho.org/Gabriel-bar-Bokhtisho
http://syriaca.org/person/493,284528109|64798964|34427297|205384276,https://gedsh.bethmardutho.org/Gabriel-of-Basra
http://syriaca.org/person/494,,https://gedsh.bethmardutho.org/Gabriel-Qamsa
http://syriaca.org/person/495,34153500|205629193,https://gedsh.bethmardutho.org/Gabriel-Qatraya
http://syriaca.org/person/496,44299175|238016028|215405178|88691611|28080859,https://gedsh.bethmardutho.org/Galen
http://syriaca.org/person/5,,
http://syriaca.org/person/50,34420966,https://gedsh.bethmardutho.org/Yuhanon-of-Tella
http://syriaca.org/person/501,,https://gedsh.bethmardutho.org/Gewargis-I
http://syriaca.org/person/502,16750170|192262120|188870776|46862626 http://viaf.org/viaf/214099835,https://gedsh.bethmardutho.org/Gewargis-of-Arbela
http://syriaca.org/person/503,,
http://syriaca.org/person/504,89433414,https://gedsh.bethmardutho.org/Gewargis-Warda
http://syriaca.org/person/505,,https://gedsh.bethmardutho.org/Giwargis-II-Ignatius
http://syriaca.org/person/508,120697473|153198683|49239890,https://gedsh.bethmardutho.org/Graffin-Francois
http://syriaca.org/person/509,38981186|169870398,https://gedsh.bethmardutho.org/Graffin-Rene
http://syriaca.org/person/51,31142837|172982610,https://gedsh.bethmardutho.org/Severus-of-Antioch
http://syriaca.org/person/511,108675755|249336660|236877762|195599811|193556148,https://gedsh.bethmardutho.org/Gregory-of-Nazianzus
http://syriaca.org/person/512,103646160|215883328|89796541|88725875,https://gedsh.bethmardutho.org/Gregory-of-Nyssa
http://syriaca.org/person/513,88726043|267215208|218153396,https://gedsh.bethmardutho.org/Gregory-Thaumaturgus
http://syriaca.org/person/514,,https://gedsh.bethmardutho.org/Grigor-I
http://syriaca.org/person/517,44324096|96998424|189228648,https://gedsh.bethmardutho.org/Guidi-Ignazio
http://syriaca.org/person/518,76781153|4930815|220577847,https://gedsh.bethmardutho.org/Guillaumont-Antoine
http://syriaca.org/person/519,2694644|250719387|2694644|245544550|224374233|173424760,https://gedsh.bethmardutho.org/Habbi-Yusuf
http://syriaca.org/person/52,46904658,https://gedsh.bethmardutho.org/John-bar-Aphtonia
http://syriaca.org/person/522,93022288|215442846|235414227|215405023|220007199|102326121|12356772,https://gedsh.bethmardutho.org/de-Halleux-Andre
http://syriaca.org/person/523,,https://gedsh.bethmardutho.org/Hanno-Sulayman
http://syriaca.org/person/524,61787613|218661373|214171781|90348620,https://gedsh.bethmardutho.org/al-Haqilani-Ibrahim
http://syriaca.org/person/527,34585917|200166052|85997743|214669753|209763429,https://gedsh.bethmardutho.org/Harris-James-Rendel
http://syriaca.org/person/528,40109978|207645208,https://gedsh.bethmardutho.org/Hatch-William-Henry-Paine
http://syriaca.org/person/529,,https://gedsh.bethmardutho.org/Hazqiel-I
http://syriaca.org/person/53,19922258|227380869|158577604|248699131,https://gedsh.bethmardutho.org/Shemun-of-Beth-Arsham
http://syriaca.org/person/530,59228136,https://gedsh.bethmardutho.org/Henana
http://syriaca.org/person/531,,https://gedsh.bethmardutho.org/Henanisho-I
http://syriaca.org/person/532,,https://gedsh.bethmardutho.org/Henanisho-II
http://syriaca.org/person/533,,https://gedsh.bethmardutho.org/Henanisho-bar-Seroshway
http://syriaca.org/person/534,155522986|15159910|218461559|283466138,https://gedsh.bethmardutho.org/Hiba
http://syriaca.org/person/537,88873163|249264606|213925561|209343445|62363863|244144076|240418111|238442512|2538576,https://gedsh.bethmardutho.org/Hippolytus-of-Rome
http://syriaca.org/person/541,252818126,https://gedsh.bethmardutho.org/Hubeika-Joseph
http://syriaca.org/person/542,19690624|250688044|49596625|235552183|205723262|89028934|67281934,https://gedsh.bethmardutho.org/Hunayn-b-Ishaq
http://syriaca.org/person/543,96981261|89379494,https://gedsh.bethmardutho.org/Ibn-al-Tayyib
http://syriaca.org/person/544,105150684|13099186|209771402|97921951|105150697|212804835|209791719|231818743|84210612|107590442,https://gedsh.bethmardutho.org/Ignatius-of-Antioch
http://syriaca.org/person/545,49015357|284799771|17413647,https://gedsh.bethmardutho.org/Ignatius-Yaqub-III
http://syriaca.org/person/548,9530999|79027721|22527971|214794595,https://gedsh.bethmardutho.org/Isaiah-of-Scetis
http://syriaca.org/person/549,,https://gedsh.bethmardutho.org/Ishaq
http://syriaca.org/person/55,,
